SvyStartTime,SvyDate,ADMIN0Name,ADMIN1Name,ADMIN2Name,MktName,TrdNodDensLocNameAdm0,TrdNodDensLocNameAdm1,TrdNodDensLocNameAdm2,TrdNodDensLocNameAdm3,MktNametext,EnumName,SvyMod,Moddispl_en,Moddispl_es,Moddispl_fr,Moddispl_pt,Moddispl_ar,Modtext,SvyModConf,ShopSize,ShopEmployeeNb,ShopCheckoutNb,TrdConsentF2F,TrdConsentNF2F,TrdCustmGroup/1,TrdCustmGroup/2,UOASoldGroup_Gr/1,UOASoldGroup_Gr/2,UOASoldGroup_Gr/3,UOASoldGroup_Gr/9999,UOASoldGroup_FCer/fc1,UOASoldGroup_FCer/fc2,UOASoldGroup_FCer/fc3,UOASoldGroup_FCer/fc4,UOASoldGroup_FCer/fc5,UOASoldGroup_FCer/fc6,UOASoldGroup_FCer/fc7,UOASoldGroup_FCer/fc8,UOASoldGroup_FCer/fc9,UOASoldGroup_FCer/fc10,UOASoldGroup_FCer/fc999,UOASoldGroup_FCer_oth,UOASoldGroup_FOth/fo1,UOASoldGroup_FOth/fo2,UOASoldGroup_FOth/fo3,UOASoldGroup_FOth/fo4,UOASoldGroup_FOth/fo5,UOASoldGroup_FOth/fo6,UOASoldGroup_FOth/fo7,UOASoldGroup_FOth/fo999,UOASoldGroup_FOth_oth,UOASoldGroup_NF/nf1,UOASoldGroup_NF/nf2,UOASoldGroup_NF/nf3,UOASoldGroup_NF/nf4,UOASoldGroup_NF/nf5,UOASoldGroup_NF/nf6,UOASoldGroup_NF/nf7,UOASoldGroup_NF/nf8,UOASoldGroup_NF/nf9,UOASoldGroup_NF/nf10,UOASoldGroup_NF/nf11,UOASoldGroup_NF/nf12,UOASoldGroup_NF/nf999,UOASoldGroup_NF_oth,MktTrdSkuNb_Cl,UOAAvailScarce_Gr/1,UOAAvailScarce_Gr/2,UOAAvailScarce_Gr/3,UOAAvailScarce_Gr/9999,UOAAvailScarce_FCer/fc1,UOAAvailScarce_FCer/fc2,UOAAvailScarce_FCer/fc3,UOAAvailScarce_FCer/fc4,UOAAvailScarce_FCer/fc5,UOAAvailScarce_FCer/fc6,UOAAvailScarce_FCer/fc7,UOAAvailScarce_FCer/fc8,UOAAvailScarce_FCer/fc9,UOAAvailScarce_FCer/fc10,UOAAvailScarce_FCer/fc999,UOAAvailScarce_FOth/fo1,UOAAvailScarce_FOth/fo2,UOAAvailScarce_FOth/fo3,UOAAvailScarce_FOth/fo4,UOAAvailScarce_FOth/fo5,UOAAvailScarce_FOth/fo6,UOAAvailScarce_FOth/fo7,UOAAvailScarce_FOth/fo999,UOAAvailScarce_NF/nf1,UOAAvailScarce_NF/nf2,UOAAvailScarce_NF/nf3,UOAAvailScarce_NF/nf4,UOAAvailScarce_NF/nf5,UOAAvailScarce_NF/nf6,UOAAvailScarce_NF/nf7,UOAAvailScarce_NF/nf8,UOAAvailScarce_NF/nf9,UOAAvailScarce_NF/nf10,UOAAvailScarce_NF/nf11,UOAAvailScarce_NF/nf12,UOAAvailScarce_NF/nf999,TrdAvailRunout_Gr/1,TrdAvailRunout_Gr/2,TrdAvailRunout_Gr/3,TrdAvailRunout_Gr/9999,MktAvailRunout_Gr/1,MktAvailRunout_Gr/2,MktAvailRunout_Gr/3,MktAvailRunout_Gr/9999,UOAAvailRunout_FCer/fc1,UOAAvailRunout_FCer/fc2,UOAAvailRunout_FCer/fc3,UOAAvailRunout_FCer/fc4,UOAAvailRunout_FCer/fc5,UOAAvailRunout_FCer/fc6,UOAAvailRunout_FCer/fc7,UOAAvailRunout_FCer/fc8,UOAAvailRunout_FCer/fc9,UOAAvailRunout_FCer/fc10,UOAAvailRunout_FCer/fc999,UOAAvailRunout_FOth/fo1,UOAAvailRunout_FOth/fo2,UOAAvailRunout_FOth/fo3,UOAAvailRunout_FOth/fo4,UOAAvailRunout_FOth/fo5,UOAAvailRunout_FOth/fo6,UOAAvailRunout_FOth/fo7,UOAAvailRunout_FOth/fo999,UOAAvailRunout_NF/nf1,UOAAvailRunout_NF/nf2,UOAAvailRunout_NF/nf3,UOAAvailRunout_NF/nf4,UOAAvailRunout_NF/nf5,UOAAvailRunout_NF/nf6,UOAAvailRunout_NF/nf7,UOAAvailRunout_NF/nf8,UOAAvailRunout_NF/nf9,UOAAvailRunout_NF/nf10,UOAAvailRunout_NF/nf11,UOAAvailRunout_NF/nf12,UOAAvailRunout_NF/nf999,UOAPriceIncr_Gr/1,UOAPriceIncr_Gr/2,UOAPriceIncr_Gr/3,UOAPriceIncr_Gr/9999,UOAPriceIncr_FCer/fc1,UOAPriceIncr_FCer/fc2,UOAPriceIncr_FCer/fc3,UOAPriceIncr_FCer/fc4,UOAPriceIncr_FCer/fc5,UOAPriceIncr_FCer/fc6,UOAPriceIncr_FCer/fc7,UOAPriceIncr_FCer/fc8,UOAPriceIncr_FCer/fc9,UOAPriceIncr_FCer/fc10,UOAPriceIncr_FCer/fc999,UOAPriceIncr_FOth/fo1,UOAPriceIncr_FOth/fo2,UOAPriceIncr_FOth/fo3,UOAPriceIncr_FOth/fo4,UOAPriceIncr_FOth/fo5,UOAPriceIncr_FOth/fo6,UOAPriceIncr_FOth/fo7,UOAPriceIncr_FOth/fo999,UOAPriceIncr_NF/nf1,UOAPriceIncr_NF/nf2,UOAPriceIncr_NF/nf3,UOAPriceIncr_NF/nf4,UOAPriceIncr_NF/nf5,UOAPriceIncr_NF/nf6,UOAPriceIncr_NF/nf7,UOAPriceIncr_NF/nf8,UOAPriceIncr_NF/nf9,UOAPriceIncr_NF/nf10,UOAPriceIncr_NF/nf11,UOAPriceIncr_NF/nf12,UOAPriceIncr_NF/nf999,UOAPriceIncr_expln,TrdPriceStab_Gr/1,TrdPriceStab_Gr/2,TrdPriceStab_Gr/3,TrdPriceStab_Gr/9999,MktPriceStab_Gr/1,MktPriceStab_Gr/2,MktPriceStab_Gr/3,MktPriceStab_Gr/9999,UOAPriceStab_Gr,UOAPriceUnstab_FCer/fc1,UOAPriceUnstab_FCer/fc2,UOAPriceUnstab_FCer/fc3,UOAPriceUnstab_FCer/fc4,UOAPriceUnstab_FCer/fc5,UOAPriceUnstab_FCer/fc6,UOAPriceUnstab_FCer/fc7,UOAPriceUnstab_FCer/fc8,UOAPriceUnstab_FCer/fc9,UOAPriceUnstab_FCer/fc10,UOAPriceUnstab_FCer/fc999,UOAPriceUnstab_FOth/fo1,UOAPriceUnstab_FOth/fo2,UOAPriceUnstab_FOth/fo3,UOAPriceUnstab_FOth/fo4,UOAPriceUnstab_FOth/fo5,UOAPriceUnstab_FOth/fo6,UOAPriceUnstab_FOth/fo7,UOAPriceUnstab_FOth/fo999,UOAPriceUnstab_NF/nf1,UOAPriceUnstab_NF/nf2,UOAPriceUnstab_NF/nf3,UOAPriceUnstab_NF/nf4,UOAPriceUnstab_NF/nf5,UOAPriceUnstab_NF/nf6,UOAPriceUnstab_NF/nf7,UOAPriceUnstab_NF/nf8,UOAPriceUnstab_NF/nf9,UOAPriceUnstab_NF/nf10,UOAPriceUnstab_NF/nf11,UOAPriceUnstab_NF/nf12,UOAPriceUnstab_NF/nf999,UOAPriceStab_expln,TrdResilStockout,TrdResilLeadtime,TrdResilNodDens_Gr/1,TrdResilNodDens_Gr/2,TrdResilNodDens_Gr/3,TrdResilNodDens_Gr/9999,TrdResilNodDens_FCer/fc1,TrdResilNodDens_FCer/fc2,TrdResilNodDens_FCer/fc3,TrdResilNodDens_FCer/fc4,TrdResilNodDens_FCer/fc5,TrdResilNodDens_FCer/fc6,TrdResilNodDens_FCer/fc7,TrdResilNodDens_FCer/fc8,TrdResilNodDens_FCer/fc9,TrdResilNodDens_FCer/fc10,TrdResilNodDens_FCer/fc999,TrdResilNodDens_FOth/fo1,TrdResilNodDens_FOth/fo2,TrdResilNodDens_FOth/fo3,TrdResilNodDens_FOth/fo4,TrdResilNodDens_FOth/fo5,TrdResilNodDens_FOth/fo6,TrdResilNodDens_FOth/fo7,TrdResilNodDens_FOth/fo999,TrdResilNodDens_NF/nf1,TrdResilNodDens_NF/nf2,TrdResilNodDens_NF/nf3,TrdResilNodDens_NF/nf4,TrdResilNodDens_NF/nf5,TrdResilNodDens_NF/nf6,TrdResilNodDens_NF/nf7,TrdResilNodDens_NF/nf8,TrdResilNodDens_NF/nf9,TrdResilNodDens_NF/nf10,TrdResilNodDens_NF/nf11,TrdResilNodDens_NF/nf12,TrdResilNodDens_NF/nf999,TrdResilNodComplex_Gr/1,TrdResilNodComplex_Gr/2,TrdResilNodComplex_Gr/3,TrdResilNodComplex_Gr/9999,TrdResilNodComplex_FCer/fc1,TrdResilNodComplex_FCer/fc2,TrdResilNodComplex_FCer/fc3,TrdResilNodComplex_FCer/fc4,TrdResilNodComplex_FCer/fc5,TrdResilNodComplex_FCer/fc6,TrdResilNodComplex_FCer/fc7,TrdResilNodComplex_FCer/fc8,TrdResilNodComplex_FCer/fc9,TrdResilNodComplex_FCer/fc10,TrdResilNodComplex_FCer/fc999,TrdResilNodComplex_FOth/fo1,TrdResilNodComplex_FOth/fo2,TrdResilNodComplex_FOth/fo3,TrdResilNodComplex_FOth/fo4,TrdResilNodComplex_FOth/fo5,TrdResilNodComplex_FOth/fo6,TrdResilNodComplex_FOth/fo7,TrdResilNodComplex_FOth/fo999,TrdResilNodComplex_NF/nf1,TrdResilNodComplex_NF/nf2,TrdResilNodComplex_NF/nf3,TrdResilNodComplex_NF/nf4,TrdResilNodComplex_NF/nf5,TrdResilNodComplex_NF/nf6,TrdResilNodComplex_NF/nf7,TrdResilNodComplex_NF/nf8,TrdResilNodComplex_NF/nf9,TrdResilNodComplex_NF/nf10,TrdResilNodComplex_NF/nf11,TrdResilNodComplex_NF/nf12,TrdResilNodComplex_NF/nf999,TrdResilNodCrit_Gr/1,TrdResilNodCrit_Gr/2,TrdResilNodCrit_Gr/3,TrdResilNodCrit_Gr/9999,TrdResilNodCrit_FCer/fc1,TrdResilNodCrit_FCer/fc2,TrdResilNodCrit_FCer/fc3,TrdResilNodCrit_FCer/fc4,TrdResilNodCrit_FCer/fc5,TrdResilNodCrit_FCer/fc6,TrdResilNodCrit_FCer/fc7,TrdResilNodCrit_FCer/fc8,TrdResilNodCrit_FCer/fc9,TrdResilNodCrit_FCer/fc10,TrdResilNodCrit_FCer/fc999,TrdResilNodCrit_FOth/fo1,TrdResilNodCrit_FOth/fo2,TrdResilNodCrit_FOth/fo3,TrdResilNodCrit_FOth/fo4,TrdResilNodCrit_FOth/fo5,TrdResilNodCrit_FOth/fo6,TrdResilNodCrit_FOth/fo7,TrdResilNodCrit_FOth/fo999,TrdResilNodCrit_NF/nf1,TrdResilNodCrit_NF/nf2,TrdResilNodCrit_NF/nf3,TrdResilNodCrit_NF/nf4,TrdResilNodCrit_NF/nf5,TrdResilNodCrit_NF/nf6,TrdResilNodCrit_NF/nf7,TrdResilNodCrit_NF/nf8,TrdResilNodCrit_NF/nf9,TrdResilNodCrit_NF/nf10,TrdResilNodCrit_NF/nf11,TrdResilNodCrit_NF/nf12,TrdResilNodCrit_NF/nf999,TrdResilNodDensFCer_Loc/1,TrdResilNodDensFCer_Loc/2,TrdResilNodDensFCer_Loc/3,TrdResilNodDensFCer_Loc/4,TrdResilNodDensFCer_Loc/5,TrdResilNodDensFOth_Loc/1,TrdResilNodDensFOth_Loc/2,TrdResilNodDensFOth_Loc/3,TrdResilNodDensFOth_Loc/4,TrdResilNodDensFOth_Loc/5,TrdResilNodDensNF_Loc/1,TrdResilNodDensNF_Loc/2,TrdResilNodDensNF_Loc/3,TrdResilNodDensNF_Loc/4,TrdResilNodDensNF_Loc/5,TrdNodDensFCerLocShAdm3,TrdNodDensFCerLocShAdm2,TrdNodDensFCerLocShAdm1,TrdNodDensFCerLocShAdm0,TrdNodDensFCerLocShIntl,TrdNodDensFCerTotal,TrdNodDensFOthLocShAdm3,TrdNodDensFOthLocShAdm2,TrdNodDensFOthLocShAdm1,TrdNodDensFOthLocShAdm0,TrdNodDensFOthLocShIntl,TrdNodDensFOthTotal,TrdNodDensNFLocShAdm3,TrdNodDensNFLocShAdm2,TrdNodDensNFLocShAdm1,TrdNodDensNFLocShAdm0,TrdNodDensNFLocShIntl,TrdNodDensNFTotal,TrdServiceLoyalty,TrdServicePos,TrdServicePosAnalysis,TrdConsent2NF2F,TrdSkuNb_Cl,TrdServiceShopExp/1,TrdServiceShopExp/2,TrdServiceShopExp/3,TrdServiceShopExp/9999,TrdServiceCheckoutExp/1,TrdServiceCheckoutExp/2,TrdServiceCheckoutExp/3,TrdServiceCheckoutExp/9999,TrdServicePayType/1,TrdServicePayType/2,TrdServicePayType/3,TrdServicePayType/4,TrdServicePayType/5,TrdServicePayType/6,TrdServicePayType/999,TrdServicePayType_oth,TrdStructureType,MktStructureType/1,MktStructureType/2,MktStructureType/3,TrdStructureCond,MktStructureCond/1,MktStructureCond/2,MktStructureCond/3,UOAStructureFeat/1,UOAStructureFeat/2,UOAStructureFeat/3,UOAStructureFeat/4,UOAStructureFeat/5,UOAStructureFeat/6,UOAStructureFeat/7,UOAStructureFeat/8,UOAStructureFeat/9999,MktCompetLessFive_Gr/1,MktCompetLessFive_Gr/2,MktCompetLessFive_Gr/3,MktCompetLessFive_Gr/9999,MktCompetOneContr_Gr/1,MktCompetOneContr_Gr/2,MktCompetOneContr_Gr/3,MktCompetOneContr_Gr/9999,MktTraderNb,UOAQltyFood,UOAQltyFVegFruGood,UOAQltyFVegFruSeparate,UOAQltyFAnimRefrig,UOAQltyFAnimRefrigWork,UOAQltyFPackGood,UOAQltyPlastGood,UOAQltyPackExpiry,MktAccessCnstr/1,MktAccessCnstr/2,MktAccessCnstr/3,MktAccessCnstr/9999,MktProtCnstr/1,MktProtCnstr/2,MktProtCnstr/3,MktProtCnstr/9999,MktAccessCnstr_NatrDis/1,MktAccessCnstr_NatrDis/2,MktAccessCnstr_NatrDis/3,MktAccessCnstr_NatrDis/4,MktAccessCnstr_NatrDis/5,MktAccessCnstr_NatrDis/6,MktAccessCnstr_NatrDis/7,MktAccessCnstr_NatrDis/8,MktAccessCnstr_NatrDis/999,MktAccessCnstr_NatrDis_Oth,MktProtCnstrSoc_Who/1,MktProtCnstrSoc_Who/2,MktProtCnstrSoc_Who/3,MktProtCnstrSoc_Who/4,MktProtCnstrSoc_Who/5,MktProtCnstrSoc_Who/999,MktProtCnstrPhysc_Who/1,MktProtCnstrPhysc_Who/2,MktProtCnstrPhysc_Who/3,MktProtCnstrPhysc_Who/4,MktProtCnstrPhysc_Who/5,MktProtCnstrPhysc_Who/999,MktProtCnstrSec_Sec/1,MktProtCnstrSec_Sec/2,MktProtCnstrSec_Sec/3,MktProtCnstrSec_Sec/4,MktProtCnstrSec_Sec/999,MktProtCnstrSec_Sec_Oth,UOAPicture,UOALatlng,_UOALatlng_latitude,_UOALatlng_longitude,_UOALatlng_altitude,_UOALatlng_precision,SvyEndTime,instanceID,instanceName,_id,_uuid,_submission_time,_tags,_notes,_version,_duration,_submitted_by,_total_media,_media_count,_media_all_received,_xform_id
2021-01-07T08:48:36.779+01:00,2021-01-07,29,609,5865,10002,Benin,Alibori,Malanville,Guene,Guene,2,2,this market,este mercado,ce marché,esse mercado,هذا السوق,Marché,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,FONIO,1,1,1,1,1,1,1,0,n/a,0,0,1,1,0,0,1,1,1,1,1,1,0,n/a,3,0,0,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,La demande est plus élevée que l'offre,n/a,n/a,n/a,n/a,0,0,0,1,9999,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1,0,n/a,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,6,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1610013147822.jpg,11.7199709 3.2206894 210.8 4.52,11.7199709,3.2206894,210.8,4.52,2021-01-07T15:35:11.831+01:00,uuid:6241a479-f293-423c-b83e-2a297168c12f,MFI Beta-100022021-01-07,4381613,6241a479-f293-423c-b83e-2a297168c12f,2021-01-07T15:03:06,,,2101042148,24395.0,abdouraouph,1,1,True,10961
2021-01-07T10:52:59.248+01:00,2021-01-07,29,609,5865,10002,Benin,Alibori,Malanville,Guene,Guene,2,1,this shop,esta tienda,ce magasin,esta loja,هذا المحل,Commercant,1,1,1,1,1,n/a,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0,0,1,n/a,n/a,n/a,n/a,9999,0,0,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,n/a,0,1,0,n/a,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,n/a,1,n/a,n/a,n/a,1,n/a,n/a,n/a,0,1,0,0,0,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1,n/a,n/a,n/a,9999,9999,9999,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1610013978806.jpg,11.7195646 3.2197101 225.1 4.58,11.7195646,3.2197101,225.1,4.58,2021-01-07T15:39:33.118+01:00,uuid:c0892fd6-6e10-4d1c-b4a1-03731dd6d5d0,MFI Beta-100022021-01-07,4381634,c0892fd6-6e10-4d1c-b4a1-03731dd6d5d0,2021-01-07T15:08:45,,,2101042148,17194.0,abdouraouph,1,1,True,10961
2021-01-07T11:06:50.649+01:00,2021-01-07,29,609,5865,10002,Benin,Alibori,Malanville,Guene,Guene,2,1,this shop,esta tienda,ce magasin,esta loja,هذا المحل,Commercant,1,1,1,1,1,n/a,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0,0,1,n/a,n/a,n/a,n/a,9999,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,n/a,0,1,0,n/a,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,n/a,1,n/a,n/a,n/a,1,n/a,n/a,n/a,0,0,0,0,0,0,0,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1,n/a,n/a,n/a,9999,9999,9999,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1610014473275.jpg,11.7195541 3.2196746 225.8 4.62,11.7195541,3.2196746,225.8,4.62,2021-01-07T11:14:52.931+01:00,uuid:79f1385d-6fd0-4464-9b2a-4723f54b35cf,MFI Beta-100022021-01-07,4381643,79f1385d-6fd0-4464-9b2a-4723f54b35cf,2021-01-07T15:13:12,,,2101042148,482.0,abdouraouph,1,1,True,10961
